label,left_knee,right_knee,left_hip,right_hip,left_elbow,right_elbow,left_shoulder,right_shoulder,trunk,left_ankle
squat,118.83129667313521,158.34958023082413,140.36486357660306,160.8140221848775,,,,,84.88940690268672,148.68085466675163
squat,152.02095035598433,178.61594467023588,155.1267936738713,151.70028948743774,,,,,82.6697849127012,145.52823471339232
squat,158.2248040375456,173.97221655519033,157.51817696750615,144.8258274389569,,,,,81.55630142644637,140.55342403240718
squat,161.8167227378154,163.72586767836876,159.4623715686665,139.28513701798576,,,,,82.7308645841722,144.59024064220213
squat,162.26217576998314,158.89977089150895,144.74769684487904,129.95754322188415,,,,,73.97972027297288,157.6439183064879
squat,172.00014520146945,154.4754579015743,145.23136600319916,136.55085184218242,,,,,74.56677110161704,177.71092549149682
squat,171.67395612173323,162.81076593632866,139.92286712497398,130.8350434830118,,,,,71.64475945229657,174.9670475609152
squat,177.69407001810475,170.18101357485784,167.05620571284325,164.7959327677843,,,,,71.77958736884419,177.95186472724683
squat,179.87004718946315,152.4219567671004,160.5453749593703,173.36351443407128,,,,,76.67963118957573,177.8700122900382
squat,168.19835129759176,174.57575162727085,159.16762269613974,168.4061010095443,,,,,71.022201824551,137.9846690296853
squat,163.99767312870213,179.9414759132799,164.8766751087218,167.76280686017896,,,,,70.21328426108684,128.5863904159355
squat,165.88060647969124,158.66924865086733,159.0727260368826,163.97145573388087,,,,,64.80193525847,
squat,158.08084521987664,174.90072787827245,173.67624434786504,169.1516200209353,,,,,72.20913485793419,
squat,160.05378918908937,178.6999304181425,175.7545728657102,170.3519684201801,,,,,72.43680691202168,
squat,167.91690887941436,169.35544610847356,174.4633609995169,172.91225190661945,,,,,72.65926792564649,
squat,176.854344712528,173.28001595134953,176.18766703542576,168.0589106485852,,,,,66.06279732893013,
squat,176.37941359885966,175.72044780858343,178.98597650023757,163.94448252653658,,,,,64.74772015377187,
